Subject_ID,CE.14.0.,CE.17.0.,CE.18.2.,CE.20.5.,CER.22.0.,CER.22.1.,CER.24.0.,DAG.14.0.18.1.,DAG.16.0.16.1.,DAG.16.0.18.1.,DAG.16.0.20.4.,DAG.16.1.18.1.,DAG.18.0.18.1.,DAG.18.1.18.1.,DAG.18.1.18.2.,DAG.18.1.20.4.,LPC.17.0.,LPC.20.4.,LPE.18.1.,LPE.20.4.,PC.16.0.20.2.,PC.16.0.20.3.,PC.16.0.20.5.,PC.17.0.18.1.,PC.17.0.18.2.,PC.18.0.20.3.,PC.18.1.20.5.,PC.18.2.18.2.,SM.24.0.,TAG45.0.FA15.0,TAG46.0.FA18.0,TAG46.1.FA14.0,TAG46.1.FA16.1,TAG46.2.FA14.0,TAG46.3.FA12.0,TAG46.3.FA18.3,TAG47.0.FA16.0,TAG47.0.FA17.0,TAG47.1.FA14.0,TAG47.1.FA16.0,TAG47.1.FA18.1,TAG47.2.FA14.0,TAG47.2.FA15.0,TAG47.2.FA16.1,TAG48.0.FA16.0,TAG48.1.FA14.1,TAG48.1.FA16.0,TAG48.1.FA16.1,TAG48.2.FA14.0,TAG48.2.FA16.0,TAG48.2.FA16.1,TAG48.2.FA18.2,TAG48.3.FA12.0,TAG48.3.FA14.1,TAG48.3.FA16.1,TAG48.3.FA18.1,TAG48.3.FA18.2,TAG48.3.FA18.3,TAG48.4.FA18.1,TAG48.4.FA18.3,TAG48.5.FA18.2,TAG49.0.FA16.0,TAG49.1.FA15.0,TAG49.1.FA16.0,TAG49.1.FA16.1,TAG49.1.FA17.0,TAG49.1.FA18.1,TAG49.2.FA14.0,TAG49.2.FA15.0,TAG49.2.FA16.0,TAG49.2.FA18.1,TAG49.2.FA18.2,TAG49.3.FA16.1,TAG49.3.FA18.2,TAG49.3.FA18.3,TAG50.0.FA16.0,TAG50.0.FA18.0,TAG50.1.FA16.0,TAG50.1.FA16.1,TAG50.1.FA18.0,TAG50.1.FA18.1,TAG50.2.FA16.0,TAG50.2.FA16.1,TAG50.2.FA18.1,TAG50.2.FA18.2,TAG50.3.FA14.0,TAG50.3.FA16.0,TAG50.3.FA16.1,TAG50.3.FA18.1,TAG50.3.FA18.3,TAG50.3.FA20.3,TAG50.4.FA16.0,TAG50.4.FA20.4,TAG50.5.FA16.0,TAG51.0.FA17.0,TAG51.0.FA18.0,TAG51.1.FA18.1,TAG51.2.FA16.1,TAG51.2.FA18.2,TAG51.3.FA15.0,TAG51.3.FA16.1,TAG51.3.FA17.0,TAG51.3.FA18.2,TAG51.3.FA18.3,TAG51.4.FA15.0,TAG51.4.FA18.2,TAG51.4.FA20.4,TAG51.5.FA18.2,TAG52.1.FA16.0,TAG52.1.FA16.1,TAG52.1.FA18.0,TAG52.1.FA18.1,TAG52.1.FA20.1,TAG52.2.FA14.0,TAG52.2.FA16.0,TAG52.2.FA16.1,TAG52.2.FA18.0,TAG52.2.FA18.1,TAG52.2.FA18.2,TAG52.2.FA20.1,TAG52.2.FA20.2,TAG52.3.FA16.0,TAG52.3.FA16.1,TAG52.3.FA18.1,TAG52.3.FA18.2,TAG52.3.FA18.3,TAG52.3.FA20.0,TAG52.3.FA20.2,TAG52.3.FA20.3,TAG52.4.FA16.0,TAG52.4.FA16.1,TAG52.4.FA18.0,TAG52.4.FA18.1,TAG52.4.FA18.2,TAG52.4.FA18.3,TAG52.4.FA20.0,TAG52.4.FA20.4,TAG52.4.FA22.1,TAG52.4.FA22.4,TAG52.5.FA14.0,TAG52.5.FA16.1,TAG52.5.FA18.2,TAG52.5.FA20.4,TAG52.5.FA20.5,TAG52.5.FA22.5,TAG52.6.FA16.0,TAG52.7.FA18.1,TAG52.8.FA18.2,TAG53.2.FA16.0,TAG53.4.FA16.0,TAG53.4.FA17.0,TAG53.4.FA20.4,TAG54.2.FA18.2,TAG54.2.FA20.1,TAG54.2.FA20.2,TAG54.3.FA16.0,TAG54.3.FA16.1,TAG54.3.FA18.1,TAG54.3.FA18.2,TAG54.3.FA20.1,TAG54.3.FA20.2,TAG54.3.FA20.3,TAG54.4.FA16.0,TAG54.4.FA16.1,TAG54.4.FA18.0,TAG54.4.FA18.1,TAG54.4.FA18.2,TAG54.4.FA20.2,TAG54.4.FA20.3,TAG54.4.FA22.1,TAG54.4.FA22.4,TAG54.5.FA16.0,TAG54.5.FA16.1,TAG54.5.FA18.0,TAG54.5.FA18.1,TAG54.5.FA18.2,TAG54.5.FA20.4,TAG54.5.FA20.5,TAG54.5.FA22.1,TAG54.5.FA22.4,TAG54.5.FA22.5,TAG54.6.FA18.2,TAG54.6.FA18.3,TAG54.6.FA20.4,TAG54.6.FA20.5,TAG54.6.FA22.6,TAG54.8.FA18.2,TAG54.8.FA20.5,TAG56.3.FA18.0,TAG56.3.FA20.0,TAG56.4.FA16.0,TAG56.4.FA20.1,TAG56.5.FA18.2,TAG56.6.FA22.5,TAG56.9.FA20.4,TAG56.9.FA20.5,TAG58.10.FA20.5,TAG58.6.FA16.0,TAG58.7.FA16.0,TAG60.11.FA22.6
ZTL5S2Y-E13,12.7981,5.8629,1353.4623,59.1433,0.4025,0.024370807,1.8367,0.1916,0.2266,2.2687,0.1781,0.8949,0.7453,5.5607,3.9075,0.9082,1.2568,4.5647,1.1935,0.3861,7.4143,77.4326,33.8738,2.3967,3.4547,62.5376,7.2726,10.5368,29.1708,0.005595364,0.0218,0.4884,0.2188,0.1892,0.0322,0.026278601,0.0858,0.0483,0.0715,0.0951,0.1114,0.0375,0.0355,0.0453,2.1951,0.0503,5.7819,1.2183,2.4745,2.7525,2.5282,1.7091,0.3967,0.276,0.7762,0.5475,1.1168,0.2356,0.0651,0.1345,0.0285,0.169,0.6013,0.9147,0.1326,0.1365,0.8082,0.1207,0.5155,0.4411,0.5204,0.3154,0.1676,0.1986,0.0448,3.61,1.0207,35.1051,1.7732,1.4775,22.2801,34.4511,18.4926,36.898,8.8232,5.8081,9.3215,11.3938,9.3244,1.1902,0.072,1.135,0.2168,0.1385,0.0961,0.0641,1.275,0.3918,0.5485,1.3568,0.5121,0.1937,1.9644,0.0611,0.4061,0.6569,0.0508,0.0867,16.5923,0.1848,9.6191,24.0853,0.1764,0.0793,133.1405,3.4429,5.9288,230.194,10.2919,0.2716,0.1705,106.2025,24.4737,131.7101,96.567,1.1853,0.2351,0.3391,0.45,28.9102,17.9333,0.1838,22.8577,48.6344,11.1666,0.1863,1.2962,0.0823,0.0405,0.1868,4.9372,7.8356,1.6328,0.4332,0.1483,0.3425,0.1153,0.0379,0.4307,0.1336,0.5263,0.0803,0.8999,1.4218,0.1385,1.9984,0.3031,112.5511,9.8094,0.9265,1.4553,0.3834,2.8905,0.4066,2.992,73.3407,37.5491,0.8383,3.7357,0.1267,0.1069,3.6918,0.5978,0.4874,22.4166,21.3373,10.627,0.3741,0.1232,0.1449,0.4125,7.1895,4.4459,6.5158,3.5174,0.9315,0.2371,0.381,0.2415,0.1794,0.136,0.6353,0.722,3.4725,0.7457,0.7545,0.5988,0.0616,0.1,0.5584
ZTL5S2Y-E14,13.6743,5.7795,1319.2491,59.424,0.396,0.019857686,1.8952,0.1786,0.2211,2.1378,0.1541,0.8912,0.7993,5.1199,3.181,0.8951,1.4985,4.2947,1.1794,0.35,7.56,74.4447,38.2418,1.7996,2.968,55.5287,6.0382,9.8653,29.3667,0.0293,0.0229,0.5394,0.2768,0.191,0.0365,0.006525539,0.1288,0.06,0.0849,0.1324,0.1439,0.0404,0.0435,0.0835,2.4574,0.0644,6.0214,1.2804,2.6022,2.7106,2.6995,1.7483,0.3901,0.3119,0.8757,0.6136,1.1076,0.2417,0.0582,0.1537,0.0289,0.1977,0.6193,0.9432,0.1422,0.1573,0.8113,0.1377,0.5203,0.4629,0.5465,0.2999,0.1764,0.2235,0.0489,3.7973,1.0045,34.8549,1.91,1.4679,22.2193,33.4478,18.0976,35.1854,8.6943,5.8877,9.3412,11.2107,9.0426,1.1392,0.0835,1.1658,0.2141,0.1306,0.0986,0.0515,1.2671,0.363,0.5256,1.3515,0.4887,0.1822,1.8896,0.0804,0.4265,0.6278,0.0515,0.0786,16.1032,0.2079,9.3181,23.2518,0.1626,0.0738,127.9503,3.2011,5.7407,220.7038,9.8397,0.231,0.1493,104.5638,23.5673,126.566,91.6941,1.0983,0.2155,0.335,0.4007,27.5557,17.1149,0.1386,22.2055,47.8908,11.3627,0.1808,1.3391,0.0822,0.0444,0.1946,5.1369,7.4858,1.6576,0.4523,0.1657,0.3781,0.1346,0.0519,0.411,0.116,0.5203,0.072,0.8264,1.2995,0.1395,1.8984,0.2684,103.8317,9.5447,0.8006,1.396,0.3523,2.7608,0.3821,2.8799,69.2024,35.1103,0.8255,3.5614,0.1284,0.1111,3.6494,0.5594,0.4661,21.5675,20.7634,10.5621,0.4047,0.1155,0.1559,0.5416,6.9367,4.3376,6.4817,3.3988,1.0196,0.2786,0.4438,0.2008,0.1706,0.1364,0.5834,0.6851,3.9546,0.7255,0.7828,0.5243,0.0586,0.0969,0.5367
ZTL5S2Y-E15,11.5567,5.4036,1179.4565,52.5031,0.4547,0.0395,1.673,0.1725,0.1994,1.9763,0.1252,0.8085,0.7674,4.629,2.6072,0.694,1.7173,3.5332,0.9538,0.3354,6.0208,70.3854,33.3933,1.0504,2.4211,44.623,5.5985,8.0586,26.9069,0.019768955,0.022,0.4355,0.2269,0.1594,0.0442,0.0225,0.0969,0.0462,0.066,0.0931,0.1049,0.0333,0.0345,0.0385,2.0811,0.0557,5.3566,1.1002,2.4152,2.5441,2.3278,1.5731,0.3795,0.2456,0.7536,0.492,1.0095,0.2261,0.0652,0.1197,0.0229,0.1838,0.5766,0.8436,0.1403,0.1247,0.7246,0.1133,0.4775,0.4336,0.5034,0.307,0.1514,0.1869,0.0469,3.4529,0.9008,31.2504,1.6448,1.2558,19.739,30.665,16.6293,32.1077,8.1677,5.1942,8.7042,10.2636,8.2836,1.0064,0.074,0.9992,0.1895,0.1255,0.0843,0.0545,1.0812,0.3387,0.4859,1.2303,0.4134,0.1617,1.7402,0.0755,0.392,0.6075,0.0481,0.0736,14.4933,0.1701,8.2767,20.9288,0.156,0.0667,116.9397,2.962,5.2731,201.1726,8.938,0.2151,0.1457,96.5496,21.0558,116.5009,85.8362,1.0316,0.1857,0.3081,0.3772,26.2203,15.4563,0.1133,19.7531,43.0163,9.7972,0.1396,1.1388,0.0709,0.0328,0.1606,4.5295,7.1082,1.49,0.3814,0.1468,0.3165,0.1148,0.0366,0.4134,0.1091,0.4641,0.066,0.7749,1.2078,0.1346,1.763,0.2418,92.4356,8.4979,0.7276,1.2078,0.3139,2.5258,0.3436,2.5765,61.3118,31.3134,0.7433,3.0467,0.1182,0.0934,3.2763,0.5038,0.4111,19.506,18.4176,9.3812,0.3295,0.1003,0.1369,0.5152,6.5175,4.0486,5.8898,2.8827,0.8344,0.2395,0.3539,0.1998,0.1705,0.1224,0.5049,0.5972,3.3644,0.614,0.6289,0.4485,0.0534,0.0843,0.4348
ZTJ7L7Z-E11,56.3295,22.4945,2551.2278,51.1533,2.2547,0.1431,6.8529,1.84,1.0727,16.9891,0.4702,2.6255,4.56,20.2982,11.4657,1.2015,2.6273,4.2111,1.1623,0.4462,9.1753,89.5162,19.7287,2.897,6.3717,45.2216,0.090250325,9.7243,38.5662,0.7021,1.0418,8.3972,3.32,2.1955,0.2479,0.2012,6.7736,0.879,2.2189,2.2381,2.5144,0.5652,0.667,0.2688,85.7613,1.0193,86.0693,14.9921,21.1279,28.1101,10.9943,19.1235,1.905,2.0736,2.7106,2.7632,5.5072,1.4,0.278,0.4491,0.0851,8.6493,15.3127,22.8058,1.1904,2.5837,20.2013,1.2964,6.2885,6.564,4.4203,6.1283,0.7138,1.2856,0.4708,78.3191,27.7862,476.586,11.7514,16.716,280.047,232.6925,75.8347,161.2339,91.4279,24.6833,36.9231,29.9642,32.0437,6.6592,0.4984,3.0762,1.5035,0.2813,2.6421,2.3667,21.0202,2.0402,6.6692,8.9424,1.4125,0.9108,12.4577,0.4049,2.0002,2.8417,0.4633,0.2187,144.9793,1.3156,108.4043,176.8701,2.1162,0.5735,657.9023,11.5745,46.3739,1079.1242,61.5547,1.3215,1.4434,440.7348,45.6902,456.4107,387.6171,4.6256,0.8949,1.117,2.2732,97.6421,26.0674,0.5025,46.8238,137.7609,29.8081,0.5652,6.8295,0.217,0.2479,0.5994,6.2777,14.0872,3.5011,0.9375,0.7321,0.8632,1.5678,0.5134,4.4854,0.6069,2.1246,0.5727,6.2359,8.1359,0.7797,8.6351,0.662,303.3996,40.6096,3.411,5.3711,1.4192,9.6461,0.6887,11.9025,161.2821,88.2189,2.198,8.7103,0.3373,1.0911,10.288,0.8665,1.3482,42.568,43.3402,25.0306,0.6745,0.2354,0.596,3.1155,12.3033,5.1248,10.9275,3.7107,4.1331,0.2855,0.2012,0.9692,0.9174,0.6979,1.3941,1.4041,11.117,0.2605,0.3055,0.1236,0.4483,0.364,0.3072
ZTJ7L7Z-E12,60.0876,25.1139,2883.9915,58.8809,2.4532,0.1658,7.0835,1.8491,1.1864,16.9527,0.6117,2.8521,4.8964,22.1997,10.115,1.3942,4.1184,5.1404,1.2005,0.6204,8.9856,109.5068,19.0845,3.5983,6.8357,40.5674,2.1313,9.8204,38.4213,0.5763,0.813,7.1222,2.8661,1.7693,0.1742,0.1492,5.9858,0.7468,1.9355,2.0413,2.2295,0.5241,0.6373,0.2639,79.3123,0.9291,78.1141,14.0481,18.8585,25.0317,10.333,17.0531,1.6062,1.787,2.3648,2.317,4.7891,1.2849,0.2338,0.383,0.0801,7.8338,14.4715,21.4879,1.2702,2.3625,18.8717,1.1467,6.1173,5.9519,3.9753,5.7233,0.7086,1.1408,0.4146,72.6546,25.2397,462.3936,11.1137,15.1427,267.6945,230.2619,75.3744,155.9507,89.9511,23.1947,36.7305,29.6774,30.2243,6.7135,0.455,3.0396,1.1842,0.2867,2.4331,2.07,20.0662,2.1288,6.5238,8.8783,1.5025,0.9438,12.2928,0.4616,2.07,2.8323,0.4146,0.2624,143.1129,1.193,104.5432,175.5954,2.0935,0.5543,673.5483,11.3423,44.4106,1070.6242,60.7875,1.2857,1.418,441.0936,44.6165,453.9487,391.7212,4.5935,0.9041,1.2246,2.4258,99.66,26.2725,0.5094,47.0202,139.8991,29.5899,0.605,6.651,0.2095,0.2426,0.5484,6.1769,13.9555,3.3593,1.1372,1.2754,0.8402,1.601,0.516,4.3884,0.6028,2.1214,0.5565,5.8152,8.3248,0.7851,8.8099,0.6403,295.7698,39.7789,3.4292,5.3323,1.4871,10.1404,0.6763,11.5761,157.7079,86.8417,2.2369,8.918,0.2786,1.2085,10.3154,1.0027,1.3283,41.5372,41.9944,24.7259,0.7402,0.1999,0.6439,5.9248,12.5743,5.2522,11.3952,3.8981,5.5205,0.2911,0.1867,0.9071,0.8718,0.7476,1.3525,1.4349,15.494,0.2624,0.3499,0.1514,0.4388,0.3381,0.3411
ZTJ7L7Z-E13,55.7309,23.9098,2754.4206,55.4324,2.3383,0.1742,7.0274,1.4388,1.0357,15.4439,0.4832,2.4541,4.574,20.1798,9.895,1.1689,4.004,5.014,1.1321,0.6352,8.9223,105.3533,20.5,2.884,6.8972,39.0907,2.0241,9.4688,37.1788,0.5619,0.7387,6.4892,2.5716,1.5468,0.1658,0.1444,5.4287,0.6678,1.8151,1.8921,2.0847,0.4574,0.5578,0.2428,72.8424,0.8363,72.6739,12.9406,17.4903,22.9761,9.4212,15.9628,1.5062,1.7346,2.2601,2.1101,4.5215,1.106,0.2318,0.3487,0.063,7.274,13.4716,20.1018,1.1555,2.1424,17.4174,1.0716,5.6254,5.7719,3.7794,5.3076,0.6438,1.0805,0.4058,67.3917,22.8757,434.4208,10.2397,13.9696,252.3596,215.0343,70.777,147.1086,84.2108,21.5991,34.2502,28.0443,28.2514,6.2623,0.3989,2.7841,1.1362,0.2772,2.2209,1.7814,19.1052,1.9746,5.8503,8.3806,1.3584,0.8755,11.6111,0.4539,2.0186,2.6789,0.3913,0.2036,135.2781,1.1307,97.7188,165.2592,1.9898,0.5151,638.0651,10.5162,41.5758,1013.9402,56.7916,1.1624,1.3033,420.1464,42.3997,432.5161,371.4002,4.1521,0.8487,1.075,2.28,95.1121,24.7746,0.4374,44.0016,132.6451,27.9838,0.5537,6.155,0.1857,0.26,0.4931,5.8324,13.1793,3.0799,1.0303,1.0351,0.8061,1.4615,0.4759,3.9795,0.5468,2.0021,0.4828,5.2932,7.7719,0.7256,8.3779,0.5908,278.8512,37.315,3.2092,5.1164,1.4086,9.3717,0.6163,11.3684,147.8561,80.7629,2.1871,8.6028,0.2944,1.0344,9.7906,0.912,1.1823,38.8191,39.8763,23.1109,0.7105,0.2056,0.6114,4.9135,11.757,4.8571,10.5939,3.4767,5.0648,0.2978,0.1981,0.8687,0.7744,0.7256,1.2229,1.3164,14.4084,0.271,0.3508,0.1197,0.4409,0.3356,0.3143
ZTJ7L7Z-E14,59.3554,23.5228,2628.7657,51.8083,2.3036,0.1561,6.8961,1.2708,0.987,14.0964,0.5093,2.2057,4.0443,17.7826,10.229,1.2013,2.488,4.4597,1.2114,0.5937,9.9094,101.1642,21.0024,3.3907,7.0761,45.0217,2.4957,9.7039,39.1556,0.5495,0.675,6.4028,2.6029,1.6216,0.1716,0.1283,5.1882,0.6537,1.7117,1.8308,2.0045,0.4453,0.558,0.2432,70.6346,0.8026,70.0751,12.6829,16.7613,22.5274,9.2283,15.2383,1.4607,1.6634,2.1506,2.1321,4.36,1.1246,0.2241,0.3368,0.0575,6.8707,12.7516,19.2508,1.0544,2.0598,16.8564,1.048,5.537,5.4505,3.6956,5.1619,0.6218,1.0161,0.3942,63.5327,21.4985,414.1851,9.8991,13.4224,242.6692,209.7527,68.3032,142.3382,81.5299,20.7299,33.9424,27.1894,27.0341,6.0369,0.4141,2.7171,1.0232,0.2616,2.0775,1.8684,17.8136,1.9449,5.749,8.1321,1.2933,0.8019,11.3193,0.4446,1.8443,2.6051,0.3552,0.2021,128.1134,1.0451,91.3574,156.6323,1.8577,0.4687,609.1643,9.9005,39.8552,986.9118,55.0978,1.0792,1.2947,406.8975,41.518,417.1309,362.1119,4.1373,0.8154,1.043,2.1811,93.035,23.8327,0.3992,43.4232,129.1911,27.0065,0.524,6.0128,0.2,0.229,0.4949,5.6661,12.8183,2.9497,0.9196,0.6637,0.7466,1.3217,0.4396,3.7076,0.5375,1.9549,0.519,5.1718,7.3586,0.6665,7.9166,0.5921,263.4652,35.2031,3.1283,4.9556,1.2784,9.0759,0.6374,10.8953,141.6586,78.4427,2.0187,8.3009,0.3148,0.9735,9.7091,0.7658,1.2033,37.3452,37.6607,22.5174,0.5247,0.1957,0.4843,2.8079,11.4718,4.6578,10.3827,3.2624,4.1636,0.2879,0.1922,0.8636,0.663,0.6878,1.2011,1.3075,10.8514,0.246,0.3077,0.1177,0.3907,0.312,0.3127
ZTJ7L7Z-E15,55.7989,23.2533,2635.983,51.9974,2.1369,0.1833,6.7331,1.4131,1.1083,14.5164,0.4651,2.2947,4.1285,18.8854,9.654,1.1172,3.962,4.6565,1.1203,0.6101,7.8316,109.0205,19.559,3.2366,5.5029,39.6605,1.8988,8.881,36.367,0.5049,0.6453,5.9142,2.3386,1.4984,0.1379,0.121,5.0416,0.6415,1.5619,1.7069,1.7108,0.4104,0.4842,0.2091,66.9692,0.7703,66.6863,11.6406,16.0026,20.731,8.5182,14.1385,1.356,1.5114,1.9101,1.9108,4.0241,1.0305,0.1935,0.3418,0.0525,6.8294,12.2711,18.6746,1.002,1.9496,15.9903,0.9269,5.052,5.1459,3.4526,4.8604,0.5845,0.9327,0.3696,62.1528,21.0818,398.489,9.5286,12.8666,230.9214,198.9723,65.8397,136.2416,78.0577,19.3497,31.8946,25.4438,25.3603,5.6119,0.3793,2.4927,1.011,0.2511,2.0247,1.78,17.5904,1.8072,5.5051,7.5369,1.268,0.8136,10.537,0.4058,1.8266,2.4066,0.391,0.2,125.3561,1.0285,90.5391,153.9142,1.8752,0.4764,596.0304,9.7473,38.4243,948.4407,53.2547,1.0583,1.2013,388.5984,38.8366,400.7794,346.7644,3.8474,0.8143,1.0195,2.1166,87.849,22.456,0.4136,40.2561,123.5807,25.794,0.5314,5.7135,0.1702,0.2065,0.4641,5.3167,11.9856,2.7755,0.9062,0.7974,0.712,1.3489,0.4544,3.7037,0.5165,1.8693,0.4796,5.0403,7.2948,0.6783,7.9278,0.556,257.2915,34.6545,2.9483,4.8572,1.2855,8.7958,0.624,10.6471,134.9719,75.8006,2.0299,8.0204,0.2486,0.9774,9.1253,0.8512,1.1709,36.3232,37.1407,21.775,0.6162,0.1974,0.5411,4.1581,11.6005,4.3393,10.0153,3.2351,4.6889,0.244,0.1728,0.8563,0.7068,0.6525,1.2111,1.2874,12.2381,0.2434,0.3217,0.1172,0.378,0.3036,0.3042
ZS78KHV-E11,14.9863,10.8018,2086.0026,98.6283,0.7547,0.0653,2.8662,0.2609,0.1768,3.4802,0.135,0.7213,1.498,8.1028,4.0763,0.7675,2.7049,4.9202,2.44,0.452,6.0496,47.1284,57.5748,2.0013,5.1015,22.0942,6.6903,13.058,33.5217,0.0299,0.1725,0.777,0.2502,0.2227,0.0707,0.0715,0.3055,0.0479,0.1702,0.2404,0.3832,0.0581,0.0567,0.0442,5.6673,0.0953,9.0189,1.2132,2.7857,2.9931,1.6963,2.3603,0.87,0.305,0.512,1.1527,1.4257,0.2627,0.1548,0.1697,0.0395,0.5747,1.6637,2.1129,0.1525,0.2483,2.1055,0.1353,0.9118,0.7728,1.01,0.6752,0.1823,0.292,0.0874,8.9031,2.8434,69.1056,1.786,3.0657,40.759,35.4749,15.2479,41.1863,12.3557,7.4742,7.3598,6.8976,9.8568,1.3257,0.0391,0.8295,0.1474,0.113,0.2609,0.2078,3.0522,0.4701,0.9937,3.0699,0.392,0.2539,3.3805,0.1093,0.8114,1.0513,0.0646,0.1455,36.1031,0.3473,26.1667,48.0709,0.2283,0.1139,218.8355,4.7843,10.5529,374.7067,15.2953,0.2399,0.1409,142.5225,26.3044,164.9492,128.6994,1.6395,0.2883,0.2781,0.2325,35.5581,15.1642,0.2074,23.4131,51.5821,13.2963,0.2055,0.8965,0.0907,0.0405,0.14,3.9054,6.973,0.8188,0.7816,0.2232,0.4097,0.3074,0.0888,0.896,0.1632,1.0062,0.0879,2.2398,1.9962,0.1716,2.2571,0.2855,269.4319,20.7627,0.9165,1.4633,0.2655,2.5221,0.3525,5.7524,115.2346,60.0909,0.6877,2.3705,0.2409,0.1116,3.4019,0.3841,0.7863,31.7178,25.612,8.7915,0.8137,0.1744,0.1,0.803,8.0476,5.0023,4.3676,6.5401,2.7685,0.3018,0.5794,0.3511,0.5733,0.1465,0.9653,0.7784,6.3215,0.4701,1.3141,0.7612,0.0581,0.0716,1.4568
ZS78KHV-E12,17.3955,13.0396,2451.7524,121.1698,0.9241,0.0647,3.4636,0.2771,0.1738,3.1411,0.1211,0.6609,1.3236,7.3614,4.4457,0.722,4.1624,6.4272,2.2331,0.4548,6.1695,54.2432,72.5152,1.9355,5.2191,22.6578,6.9152,13.8873,33.4046,0.0292,0.1255,0.5398,0.1945,0.1773,0.0528,0.0404,0.2625,0.0694,0.1495,0.2394,0.3079,0.0541,0.063,0.0463,4.8853,0.0708,7.4266,1.0801,2.4816,2.6538,1.445,2.0209,0.7255,0.2695,0.4199,0.9023,1.1857,0.2546,0.1347,0.1463,0.038,0.5134,1.5667,1.938,0.1569,0.2435,2.0357,0.1199,0.8945,0.7787,0.9232,0.6574,0.2116,0.2912,0.0954,8.2845,2.5904,65.1298,1.6797,2.5186,38.0877,35.0372,14.7102,36.8053,12.7453,6.7738,7.5461,6.9169,8.8081,1.4237,0.039,0.8431,0.1458,0.1185,0.2542,0.2,3.0325,0.4533,0.9806,3.1959,0.3352,0.2287,3.4663,0.1199,0.8394,1.1195,0.0611,0.1491,34.8978,0.338,24.8429,46.363,0.2144,0.113,216.2579,4.3288,10.4712,367.9826,15.8991,0.213,0.1537,149.3374,24.7151,165.0168,133.5887,1.7329,0.3,0.2866,0.2713,38.7933,14.5421,0.2148,23.5211,55.2716,13.7828,0.2315,1.0079,0.1014,0.0434,0.1482,4.0126,7.291,0.8047,0.7917,0.1824,0.4736,0.337,0.0843,0.8695,0.1532,1.1361,0.1056,2.1399,2.0385,0.1676,2.3098,0.2607,247.9793,20.7423,0.9185,1.4996,0.3065,2.6732,0.3199,6.1946,110.3525,57.4763,0.7509,2.614,0.2301,0.1287,3.6904,0.3727,0.8908,31.8556,25.6549,9.8614,0.8959,0.1398,0.1102,0.7783,8.2757,5.2085,4.8358,7.0123,2.9237,0.3227,0.6315,0.3884,0.5755,0.1468,0.9352,0.801,6.5298,0.5056,1.4889,0.8519,0.0579,0.0787,1.6121
ZS78KHV-E13,15.018,10.2541,2006.961,96.193,0.7813,0.020896801,2.899,0.2563,0.030019612,2.7831,0.105,0.5155,1.0901,6.4803,3.4997,0.5825,2.4342,5.0152,1.825,0.4364,5.5262,44.88,48.4844,2.3134,5.0823,20.9255,6.0233,12.7058,31.3018,0.029919085,0.0704,0.3869,0.1564,0.1575,0.045,0.0394,0.1971,0.0516,0.1058,0.1905,0.2341,0.0428,0.0521,0.0401,3.2197,0.0714,5.2448,0.779,1.8009,2.0163,1.1101,1.5955,0.5308,0.2221,0.3692,0.6653,0.9067,0.1778,0.1032,0.1158,0.034585157,0.3222,1.1294,1.4803,0.1178,0.1846,1.5491,0.1079,0.6815,0.6033,0.7221,0.5428,0.1512,0.2341,0.073,5.8236,1.7952,47.268,1.2868,1.8218,28.0167,27.3534,11.1711,28.6429,10.0876,5.4586,5.9471,5.5238,6.9993,1.0798,0.0412,0.6627,0.1293,0.0912,0.207,0.1554,2.3103,0.3321,0.8243,2.545,0.2826,0.1762,2.9303,0.0959,0.7248,0.9344,0.0506,0.1434,26.2454,0.2571,18.1089,35.3221,0.1653,0.0772,170.2502,3.3432,8.0526,292.1102,12.7484,0.1731,0.122,121.2226,19.6153,135.4261,109.3337,1.377,0.2706,0.2044,0.2143,32.5268,12.2885,0.1861,19.0824,46.1709,10.9964,0.1762,0.767,0.0834,0.0324,0.1111,3.263,6.1614,0.6476,0.633,0.1585,0.3592,0.2456,0.0902,0.6262,0.1163,0.986,0.0761,1.669,1.5736,0.1549,1.8896,0.2294,186.3063,15.6385,0.7326,1.2727,0.2623,2.1883,0.2727,4.7912,86.2592,45.1094,0.6424,2.1706,0.1606,0.0907,3.1133,0.3087,0.7493,25.3424,21.0528,7.928,0.7294,0.1439,0.0866,0.7002,6.8236,4.2922,4.1624,5.8074,2.5001,0.2743,0.5417,0.2915,0.4239,0.1397,0.7378,0.6622,5.9482,0.3978,1.2634,0.7477,0.0527,0.0704,1.4245
